Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
P,2019 - 2020,September - November,3,ONEIDA,7225,Restaurants and Other Eating Places,75864134,33,33202037225
P,2019 - 2020,September - November,3,ONONDAGA,7225,Restaurants and Other Eating Places,207117856,34,34202037225
P,2019 - 2020,September - November,3,ONTARIO,7225,Restaurants and Other Eating Places,53200636,35,35202037225
P,2019 - 2020,September - November,3,ORANGE,7225,Restaurants and Other Eating Places,146830285,36,36202037225
P,2019 - 2020,September - November,3,ORLEANS,7225,Restaurants and Other Eating Places,7558071,37,37202037225
P,2019 - 2020,September - November,3,OSWEGO,7225,Restaurants and Other Eating Places,19588996,38,38202037225
P,2019 - 2020,September - November,3,OTSEGO,7225,Restaurants and Other Eating Places,21174365,39,39202037225
P,2019 - 2020,September - November,3,PUTNAM,7225,Restaurants and Other Eating Places,26107424,40,40202037225
P,2019 - 2020,September - November,3,RENSSELAER,7225,Restaurants and Other Eating Places,48568975,41,41202037225
P,2019 - 2020,September - November,3,ROCKLAND,7225,Restaurants and Other Eating Places,104826946,42,42202037225
P,2019 - 2020,September - November,3,SARATOGA,7225,Restaurants and Other Eating Places,105048540,43,43202037225
P,2019 - 2020,September - November,3,SCHENECTADY,7225,Restaurants and Other Eating Places,47711130,44,44202037225
P,2019 - 2020,September - November,3,SCHOHARIE,7225,Restaurants and Other Eating Places,6519726,45,45202037225
P,2019 - 2020,September - November,3,SCHUYLER,7225,Restaurants and Other Eating Places,5787414,46,46202037225
P,2019 - 2020,September - November,3,SENECA,7225,Restaurants and Other Eating Places,9871493,47,47202037225
P,2019 - 2020,September - November,3,ST LAWRENCE,7225,Restaurants and Other Eating Places,25647065,48,48202037225
P,2019 - 2020,September - November,3,STEUBEN,7225,Restaurants and Other Eating Places,25770430,49,49202037225
P,2019 - 2020,September - November,3,SUFFOLK,7225,Restaurants and Other Eating Places,725694254,50,50202037225
P,2019 - 2020,September - November,3,SULLIVAN,7225,Restaurants and Other Eating Places,16581785,51,51202037225
P,2019 - 2020,September - November,3,TIOGA,7225,Restaurants and Other Eating Places,8466516,52,52202037225
P,2019 - 2020,September - November,3,TOMPKINS,7225,Restaurants and Other Eating Places,41868576,53,53202037225
P,2019 - 2020,September - November,3,ULSTER,7225,Restaurants and Other Eating Places,71395201,54,54202037225
P,2019 - 2020,September - November,3,WARREN,7225,Restaurants and Other Eating Places,46924831,55,55202037225
P,2019 - 2020,September - November,3,WASHINGTON,7225,Restaurants and Other Eating Places,8229212,56,56202037225
P,2019 - 2020,September - November,3,WAYNE,7225,Restaurants and Other Eating Places,17808832,57,57202037225
P,2019 - 2020,September - November,3,WESTCHESTER,7225,Restaurants and Other Eating Places,445660757,58,58202037225
P,2019 - 2020,September - November,3,WYOMING,7225,Restaurants and Other Eating Places,9603648,59,59202037225
P,2019 - 2020,September - November,3,YATES,7225,Restaurants and Other Eating Places,4961606,60,60202037225
P,2019 - 2020,June - August,2,NY STATE,7225,Restaurants and Other Eating Places,10848713536,1,1202027225
P,2019 - 2020,June - August,2,MCTD,7225,Restaurants and Other Eating Places,8272630016,2,2202027225
P,2019 - 2020,June - August,2,ALBANY,7225,Restaurants and Other Eating Places,160756926,3,3202027225
P,2019 - 2020,June - August,2,ALLEGANY,7225,Restaurants and Other Eating Places,8514163,4,4202027225
P,2019 - 2020,June - August,2,BROOME,7225,Restaurants and Other Eating Places,73515695,5,5202027225
P,2019 - 2020,June - August,2,CATTARAUGUS,7225,Restaurants and Other Eating Places,22776342,6,6202027225
P,2019 - 2020,June - August,2,CAYUGA,7225,Restaurants and Other Eating Places,24758658,7,7202027225
P,2019 - 2020,June - August,2,CHAUTAUQUA,7225,Restaurants and Other Eating Places,50748082,8,8202027225
P,2019 - 2020,June - August,2,CHEMUNG,7225,Restaurants and Other Eating Places,33185266,9,9202027225
P,2019 - 2020,June - August,2,CHENANGO,7225,Restaurants and Other Eating Places,9139116,10,10202027225
P,2019 - 2020,June - August,2,CLINTON,7225,Restaurants and Other Eating Places,32388997,11,11202027225
P,2019 - 2020,June - August,2,COLUMBIA,7225,Restaurants and Other Eating Places,23039480,12,12202027225
P,2019 - 2020,June - August,2,CORTLAND,7225,Restaurants and Other Eating Places,15163247,13,13202027225
P,2019 - 2020,June - August,2,DELAWARE,7225,Restaurants and Other Eating Places,9664396,14,14202027225
P,2019 - 2020,June - August,2,DUTCHESS,7225,Restaurants and Other Eating Places,122279884,15,15202027225
P,2019 - 2020,June - August,2,ERIE,7225,Restaurants and Other Eating Places,458881478,16,16202027225
P,2019 - 2020,June - August,2,ESSEX,7225,Restaurants and Other Eating Places,25469052,17,17202027225
P,2019 - 2020,June - August,2,FRANKLIN,7225,Restaurants and Other Eating Places,11439460,18,18202027225
P,2019 - 2020,June - August,2,FULTON,7225,Restaurants and Other Eating Places,15950678,19,19202027225
P,2019 - 2020,June - August,2,GENESEE,7225,Restaurants and Other Eating Places,24843245,20,20202027225
P,2019 - 2020,June - August,2,GREENE,7225,Restaurants and Other Eating Places,18975170,21,21202027225
P,2019 - 2020,June - August,2,HAMILTON,7225,Restaurants and Other Eating Places,3992607,22,22202027225
P,2019 - 2020,June - August,2,HERKIMER,7225,Restaurants and Other Eating Places,21062505,23,23202027225
P,2019 - 2020,June - August,2,JEFFERSON,7225,Restaurants and Other Eating Places,56873653,24,24202027225
P,2019 - 2020,June - August,2,LEWIS,7225,Restaurants and Other Eating Places,5727915,25,25202027225
P,2019 - 2020,June - August,2,LIVINGSTON,7225,Restaurants and Other Eating Places,20585721,26,26202027225
P,2019 - 2020,June - August,2,MADISON,7225,Restaurants and Other Eating Places,18633479,27,27202027225
P,2019 - 2020,June - August,2,MONROE,7225,Restaurants and Other Eating Places,306413863,28,28202027225
P,2019 - 2020,June - August,2,MONTGOMERY,7225,Restaurants and Other Eating Places,14384931,29,29202027225
P,2019 - 2020,June - August,2,NASSAU,7225,Restaurants and Other Eating Places,746914805,30,30202027225
P,2019 - 2020,June - August,2,NIAGARA,7225,Restaurants and Other Eating Places,91047337,31,31202027225
P,2019 - 2020,June - August,2,NY CITY,7225,Restaurants and Other Eating Places,5702793850,32,32202027225
P,2019 - 2020,June - August,2,ONEIDA,7225,Restaurants and Other Eating Places,81147095,33,33202027225
P,2019 - 2020,June - August,2,ONONDAGA,7225,Restaurants and Other Eating Places,213571593,34,34202027225
P,2019 - 2020,June - August,2,ONTARIO,7225,Restaurants and Other Eating Places,59071030,35,35202027225
P,2019 - 2020,June - August,2,ORANGE,7225,Restaurants and Other Eating Places,157403713,36,36202027225
P,2019 - 2020,June - August,2,ORLEANS,7225,Restaurants and Other Eating Places,8152329,37,37202027225
P,2019 - 2020,June - August,2,OSWEGO,7225,Restaurants and Other Eating Places,23408341,38,38202027225
P,2019 - 2020,June - August,2,OTSEGO,7225,Restaurants and Other Eating Places,31299276,39,39202027225
P,2019 - 2020,June - August,2,PUTNAM,7225,Restaurants and Other Eating Places,29113558,40,40202027225
P,2019 - 2020,June - August,2,RENSSELAER,7225,Restaurants and Other Eating Places,49918980,41,41202027225
P,2019 - 2020,June - August,2,ROCKLAND,7225,Restaurants and Other Eating Places,113093280,42,42202027225
P,2019 - 2020,June - August,2,SARATOGA,7225,Restaurants and Other Eating Places,130384093,43,43202027225
P,2019 - 2020,June - August,2,SCHENECTADY,7225,Restaurants and Other Eating Places,50871114,44,44202027225
P,2019 - 2020,June - August,2,SCHOHARIE,7225,Restaurants and Other Eating Places,6887181,45,45202027225
P,2019 - 2020,June - August,2,SCHUYLER,7225,Restaurants and Other Eating Places,8169510,46,46202027225
P,2019 - 2020,June - August,2,SENECA,7225,Restaurants and Other Eating Places,12387898,47,47202027225
P,2019 - 2020,June - August,2,ST LAWRENCE,7225,Restaurants and Other Eating Places,25939871,48,48202027225
P,2019 - 2020,June - August,2,STEUBEN,7225,Restaurants and Other Eating Places,30454824,49,49202027225
P,2019 - 2020,June - August,2,SUFFOLK,7225,Restaurants and Other Eating Places,928526092,50,50202027225
P,2019 - 2020,June - August,2,SULLIVAN,7225,Restaurants and Other Eating Places,24329987,51,51202027225
P,2019 - 2020,June - August,2,TIOGA,7225,Restaurants and Other Eating Places,9534216,52,52202027225
P,2019 - 2020,June - August,2,TOMPKINS,7225,Restaurants and Other Eating Places,39854256,53,53202027225
P,2019 - 2020,June - August,2,ULSTER,7225,Restaurants and Other Eating Places,80186220,54,54202027225
P,2019 - 2020,June - August,2,WARREN,7225,Restaurants and Other Eating Places,77215650,55,55202027225
P,2019 - 2020,June - August,2,WASHINGTON,7225,Restaurants and Other Eating Places,9326528,56,56202027225
P,2019 - 2020,June - August,2,WAYNE,7225,Restaurants and Other Eating Places,21141601,57,57202027225
P,2019 - 2020,June - August,2,WESTCHESTER,7225,Restaurants and Other Eating Places,470173750,58,58202027225
P,2019 - 2020,June - August,2,WYOMING,7225,Restaurants and Other Eating Places,11509180,59,59202027225
P,2019 - 2020,June - August,2,YATES,7225,Restaurants and Other Eating Places,6411870,60,60202027225
P,2019 - 2020,March - May,1,NY STATE,7225,Restaurants and Other Eating Places,10496770166,1,1202017225
P,2019 - 2020,March - May,1,MCTD,7225,Restaurants and Other Eating Places,8170870709,2,2202017225
P,2019 - 2020,March - May,1,ALBANY,7225,Restaurants and Other Eating Places,166336703,3,3202017225
P,2019 - 2020,March - May,1,ALLEGANY,7225,Restaurants and Other Eating Places,8095177,4,4202017225
P,2019 - 2020,March - May,1,BROOME,7225,Restaurants and Other Eating Places,76872443,5,5202017225
P,2019 - 2020,March - May,1,CATTARAUGUS,7225,Restaurants and Other Eating Places,21029014,6,6202017225
P,2019 - 2020,March - May,1,CAYUGA,7225,Restaurants and Other Eating Places,21269281,7,7202017225
P,2019 - 2020,March - May,1,CHAUTAUQUA,7225,Restaurants and Other Eating Places,40295953,8,8202017225
P,2019 - 2020,March - May,1,CHEMUNG,7225,Restaurants and Other Eating Places,33350282,9,9202017225
P,2019 - 2020,March - May,1,CHENANGO,7225,Restaurants and Other Eating Places,8506394,10,10202017225
P,2019 - 2020,March - May,1,CLINTON,7225,Restaurants and Other Eating Places,28666208,11,11202017225
P,2019 - 2020,March - May,1,COLUMBIA,7225,Restaurants and Other Eating Places,18408345,12,12202017225
P,2019 - 2020,March - May,1,CORTLAND,7225,Restaurants and Other Eating Places,15254643,13,13202017225
P,2019 - 2020,March - May,1,DELAWARE,7225,Restaurants and Other Eating Places,7790641,14,14202017225
P,2019 - 2020,March - May,1,DUTCHESS,7225,Restaurants and Other Eating Places,117445138,15,15202017225
P,2019 - 2020,March - May,1,ERIE,7225,Restaurants and Other Eating Places,432476617,16,16202017225
P,2019 - 2020,March - May,1,ESSEX,7225,Restaurants and Other Eating Places,11661593,17,17202017225
P,2019 - 2020,March - May,1,FRANKLIN,7225,Restaurants and Other Eating Places,8844284,18,18202017225
P,2019 - 2020,March - May,1,FULTON,7225,Restaurants and Other Eating Places,13922180,19,19202017225
P,2019 - 2020,March - May,1,GENESEE,7225,Restaurants and Other Eating Places,21369564,20,20202017225
P,2019 - 2020,March - May,1,GREENE,7225,Restaurants and Other Eating Places,14174848,21,21202017225
P,2019 - 2020,March - May,1,HAMILTON,7225,Restaurants and Other Eating Places,798758,22,22202017225
P,2019 - 2020,March - May,1,HERKIMER,7225,Restaurants and Other Eating Places,14557020,23,23202017225
P,2019 - 2020,March - May,1,JEFFERSON,7225,Restaurants and Other Eating Places,44889280,24,24202017225
P,2019 - 2020,March - May,1,LEWIS,7225,Restaurants and Other Eating Places,5021379,25,25202017225
P,2019 - 2020,March - May,1,LIVINGSTON,7225,Restaurants and Other Eating Places,18465860,26,26202017225
P,2019 - 2020,March - May,1,MADISON,7225,Restaurants and Other Eating Places,16233688,27,27202017225
P,2019 - 2020,March - May,1,MONROE,7225,Restaurants and Other Eating Places,305983019,28,28202017225
P,2019 - 2020,March - May,1,MONTGOMERY,7225,Restaurants and Other Eating Places,12799925,29,29202017225
P,2019 - 2020,March - May,1,NASSAU,7225,Restaurants and Other Eating Places,705380969,30,30202017225
P,2019 - 2020,March - May,1,NIAGARA,7225,Restaurants and Other Eating Places,75585871,31,31202017225
P,2019 - 2020,March - May,1,NY CITY,7225,Restaurants and Other Eating Places,5888673332,32,32202017225
P,2019 - 2020,March - May,1,ONEIDA,7225,Restaurants and Other Eating Places,77227802,33,33202017225
P,2019 - 2020,March - May,1,ONONDAGA,7225,Restaurants and Other Eating Places,210036195,34,34202017225
P,2019 - 2020,March - May,1,ONTARIO,7225,Restaurants and Other Eating Places,52289521,35,35202017225
P,2019 - 2020,March - May,1,ORANGE,7225,Restaurants and Other Eating Places,144663719,36,36202017225
P,2019 - 2020,March - May,1,ORLEANS,7225,Restaurants and Other Eating Places,7472591,37,37202017225
P,2019 - 2020,March - May,1,OSWEGO,7225,Restaurants and Other Eating Places,19172640,38,38202017225
P,2019 - 2020,March - May,1,OTSEGO,7225,Restaurants and Other Eating Places,19902652,39,39202017225
P,2019 - 2020,March - May,1,PUTNAM,7225,Restaurants and Other Eating Places,26252466,40,40202017225
P,2019 - 2020,March - May,1,RENSSELAER,7225,Restaurants and Other Eating Places,49663098,41,41202017225
P,2019 - 2020,March - May,1,ROCKLAND,7225,Restaurants and Other Eating Places,108236284,42,42202017225
P,2019 - 2020,March - May,1,SARATOGA,7225,Restaurants and Other Eating Places,101693700,43,43202017225
P,2019 - 2020,March - May,1,SCHENECTADY,7225,Restaurants and Other Eating Places,49192463,44,44202017225
P,2019 - 2020,March - May,1,SCHOHARIE,7225,Restaurants and Other Eating Places,5971909,45,45202017225
P,2019 - 2020,March - May,1,SCHUYLER,7225,Restaurants and Other Eating Places,5141377,46,46202017225
P,2019 - 2020,March - May,1,SENECA,7225,Restaurants and Other Eating Places,9704007,47,47202017225
P,2019 - 2020,March - May,1,ST LAWRENCE,7225,Restaurants and Other Eating Places,25940274,48,48202017225
P,2019 - 2020,March - May,1,STEUBEN,7225,Restaurants and Other Eating Places,25382607,49,49202017225
P,2019 - 2020,March - May,1,SUFFOLK,7225,Restaurants and Other Eating Places,711806067,50,50202017225
P,2019 - 2020,March - May,1,SULLIVAN,7225,Restaurants and Other Eating Places,15378385,51,51202017225
P,2019 - 2020,March - May,1,TIOGA,7225,Restaurants and Other Eating Places,8714080,52,52202017225
P,2019 - 2020,March - May,1,TOMPKINS,7225,Restaurants and Other Eating Places,42969966,53,53202017225
P,2019 - 2020,March - May,1,ULSTER,7225,Restaurants and Other Eating Places,66896108,54,54202017225
P,2019 - 2020,March - May,1,WARREN,7225,Restaurants and Other Eating Places,42325656,55,55202017225
P,2019 - 2020,March - May,1,WASHINGTON,7225,Restaurants and Other Eating Places,8255525,56,56202017225
P,2019 - 2020,March - May,1,WAYNE,7225,Restaurants and Other Eating Places,17942424,57,57202017225
P,2019 - 2020,March - May,1,WESTCHESTER,7225,Restaurants and Other Eating Places,465968556,58,58202017225
P,2019 - 2020,March - May,1,WYOMING,7225,Restaurants and Other Eating Places,8579220,59,59202017225
P,2019 - 2020,March - May,1,YATES,7225,Restaurants and Other Eating Places,4547541,60,60202017225
P,2018 - 2019,December - February,4,NY STATE,7225,Restaurants and Other Eating Places,9726373498,1,1201947225
P,2018 - 2019,December - February,4,MCTD,7225,Restaurants and Other Eating Places,7669048388,2,2201947225
P,2018 - 2019,December - February,4,ALBANY,7225,Restaurants and Other Eating Places,149537927,3,3201947225
P,2018 - 2019,December - February,4,ALLEGANY,7225,Restaurants and Other Eating Places,6707892,4,4201947225
P,2018 - 2019,December - February,4,BROOME,7225,Restaurants and Other Eating Places,68420536,5,5201947225
P,2018 - 2019,December - February,4,CATTARAUGUS,7225,Restaurants and Other Eating Places,21552108,6,6201947225
