Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
P,2018 - 2019,December - February,4,TIOGA,4441,Building Material and Supplies Dealers,3116094,52,52201944441
P,2018 - 2019,December - February,4,TOMPKINS,4441,Building Material and Supplies Dealers,19234156,53,53201944441
P,2018 - 2019,December - February,4,ULSTER,4441,Building Material and Supplies Dealers,38453671,54,54201944441
P,2018 - 2019,December - February,4,WARREN,4441,Building Material and Supplies Dealers,23796794,55,55201944441
P,2018 - 2019,December - February,4,WASHINGTON,4441,Building Material and Supplies Dealers,7262482,56,56201944441
P,2018 - 2019,December - February,4,WAYNE,4441,Building Material and Supplies Dealers,13305633,57,57201944441
P,2018 - 2019,December - February,4,WESTCHESTER,4441,Building Material and Supplies Dealers,186242710,58,58201944441
P,2018 - 2019,December - February,4,WYOMING,4441,Building Material and Supplies Dealers,3981004,59,59201944441
P,2018 - 2019,December - February,4,YATES,4441,Building Material and Supplies Dealers,4801960,60,60201944441
P,2018 - 2019,September - November,3,NY STATE,4441,Building Material and Supplies Dealers,3632348899,1,1201934441
P,2018 - 2019,September - November,3,MCTD,4441,Building Material and Supplies Dealers,2196795481,2,2201934441
P,2018 - 2019,September - November,3,ALBANY,4441,Building Material and Supplies Dealers,71194517,3,3201934441
P,2018 - 2019,September - November,3,ALLEGANY,4441,Building Material and Supplies Dealers,5077854,4,4201934441
P,2018 - 2019,September - November,3,BROOME,4441,Building Material and Supplies Dealers,42401093,5,5201934441
P,2018 - 2019,September - November,3,CATTARAUGUS,4441,Building Material and Supplies Dealers,18144453,6,6201934441
P,2018 - 2019,September - November,3,CAYUGA,4441,Building Material and Supplies Dealers,18104421,7,7201934441
P,2018 - 2019,September - November,3,CHAUTAUQUA,4441,Building Material and Supplies Dealers,27442935,8,8201934441
P,2018 - 2019,September - November,3,CHEMUNG,4441,Building Material and Supplies Dealers,18502514,9,9201934441
P,2018 - 2019,September - November,3,CHENANGO,4441,Building Material and Supplies Dealers,9132287,10,10201934441
P,2018 - 2019,September - November,3,CLINTON,4441,Building Material and Supplies Dealers,23065990,11,11201934441
P,2018 - 2019,September - November,3,COLUMBIA,4441,Building Material and Supplies Dealers,23818593,12,12201934441
P,2018 - 2019,September - November,3,CORTLAND,4441,Building Material and Supplies Dealers,13563819,13,13201934441
P,2018 - 2019,September - November,3,DELAWARE,4441,Building Material and Supplies Dealers,13538051,14,14201934441
P,2018 - 2019,September - November,3,DUTCHESS,4441,Building Material and Supplies Dealers,77837765,15,15201934441
P,2018 - 2019,September - November,3,ERIE,4441,Building Material and Supplies Dealers,190770301,16,16201934441
P,2018 - 2019,September - November,3,ESSEX,4441,Building Material and Supplies Dealers,14246849,17,17201934441
P,2018 - 2019,September - November,3,FRANKLIN,4441,Building Material and Supplies Dealers,13206300,18,18201934441
P,2018 - 2019,September - November,3,FULTON,4441,Building Material and Supplies Dealers,11281111,19,19201934441
P,2018 - 2019,September - November,3,GENESEE,4441,Building Material and Supplies Dealers,13932805,20,20201934441
P,2018 - 2019,September - November,3,GREENE,4441,Building Material and Supplies Dealers,20520636,21,21201934441
P,2018 - 2019,September - November,3,HAMILTON,4441,Building Material and Supplies Dealers,1504627,22,22201934441
P,2018 - 2019,September - November,3,HERKIMER,4441,Building Material and Supplies Dealers,12582678,23,23201934441
P,2018 - 2019,September - November,3,JEFFERSON,4441,Building Material and Supplies Dealers,32417334,24,24201934441
P,2018 - 2019,September - November,3,LEWIS,4441,Building Material and Supplies Dealers,6078195,25,25201934441
P,2018 - 2019,September - November,3,LIVINGSTON,4441,Building Material and Supplies Dealers,9597113,26,26201934441
P,2018 - 2019,September - November,3,MADISON,4441,Building Material and Supplies Dealers,18221557,27,27201934441
P,2018 - 2019,September - November,3,MONROE,4441,Building Material and Supplies Dealers,139797688,28,28201934441
P,2018 - 2019,September - November,3,MONTGOMERY,4441,Building Material and Supplies Dealers,17458953,29,29201934441
P,2018 - 2019,September - November,3,NASSAU,4441,Building Material and Supplies Dealers,296864380,30,30201934441
P,2018 - 2019,September - November,3,NIAGARA,4441,Building Material and Supplies Dealers,38821910,31,31201934441
P,2018 - 2019,September - November,3,NY CITY,4441,Building Material and Supplies Dealers,927871757,32,32201934441
P,2018 - 2019,September - November,3,ONEIDA,4441,Building Material and Supplies Dealers,53329625,33,33201934441
P,2018 - 2019,September - November,3,ONONDAGA,4441,Building Material and Supplies Dealers,107409244,34,34201934441
P,2018 - 2019,September - November,3,ONTARIO,4441,Building Material and Supplies Dealers,36022591,35,35201934441
P,2018 - 2019,September - November,3,ORANGE,4441,Building Material and Supplies Dealers,91586276,36,36201934441
P,2018 - 2019,September - November,3,ORLEANS,4441,Building Material and Supplies Dealers,4467807,37,37201934441
P,2018 - 2019,September - November,3,OSWEGO,4441,Building Material and Supplies Dealers,12181314,38,38201934441
P,2018 - 2019,September - November,3,OTSEGO,4441,Building Material and Supplies Dealers,18298135,39,39201934441
P,2018 - 2019,September - November,3,PUTNAM,4441,Building Material and Supplies Dealers,28058991,40,40201934441
P,2018 - 2019,September - November,3,RENSSELAER,4441,Building Material and Supplies Dealers,31477062,41,41201934441
P,2018 - 2019,September - November,3,ROCKLAND,4441,Building Material and Supplies Dealers,63010877,42,42201934441
P,2018 - 2019,September - November,3,SARATOGA,4441,Building Material and Supplies Dealers,71440242,43,43201934441
P,2018 - 2019,September - November,3,SCHENECTADY,4441,Building Material and Supplies Dealers,42352775,44,44201934441
P,2018 - 2019,September - November,3,SCHOHARIE,4441,Building Material and Supplies Dealers,3687686,45,45201934441
P,2018 - 2019,September - November,3,SCHUYLER,4441,Building Material and Supplies Dealers,1956080,46,46201934441
P,2018 - 2019,September - November,3,SENECA,4441,Building Material and Supplies Dealers,9412759,47,47201934441
P,2018 - 2019,September - November,3,ST LAWRENCE,4441,Building Material and Supplies Dealers,31547006,48,48201934441
P,2018 - 2019,September - November,3,STEUBEN,4441,Building Material and Supplies Dealers,26727863,49,49201934441
P,2018 - 2019,September - November,3,SUFFOLK,4441,Building Material and Supplies Dealers,488883031,50,50201934441
P,2018 - 2019,September - November,3,SULLIVAN,4441,Building Material and Supplies Dealers,20567681,51,51201934441
P,2018 - 2019,September - November,3,TIOGA,4441,Building Material and Supplies Dealers,4746717,52,52201934441
P,2018 - 2019,September - November,3,TOMPKINS,4441,Building Material and Supplies Dealers,23877488,53,53201934441
P,2018 - 2019,September - November,3,ULSTER,4441,Building Material and Supplies Dealers,50721563,54,54201934441
P,2018 - 2019,September - November,3,WARREN,4441,Building Material and Supplies Dealers,30940555,55,55201934441
P,2018 - 2019,September - November,3,WASHINGTON,4441,Building Material and Supplies Dealers,9783507,56,56201934441
P,2018 - 2019,September - November,3,WAYNE,4441,Building Material and Supplies Dealers,17756117,57,57201934441
P,2018 - 2019,September - November,3,WESTCHESTER,4441,Building Material and Supplies Dealers,223368080,58,58201934441
P,2018 - 2019,September - November,3,WYOMING,4441,Building Material and Supplies Dealers,6242614,59,59201934441
P,2018 - 2019,September - November,3,YATES,4441,Building Material and Supplies Dealers,6821089,60,60201934441
P,2018 - 2019,June - August,2,NY STATE,4441,Building Material and Supplies Dealers,4005066058,1,1201924441
P,2018 - 2019,June - August,2,MCTD,4441,Building Material and Supplies Dealers,2381275118,2,2201924441
P,2018 - 2019,June - August,2,ALBANY,4441,Building Material and Supplies Dealers,80401855,3,3201924441
P,2018 - 2019,June - August,2,ALLEGANY,4441,Building Material and Supplies Dealers,5542105,4,4201924441
P,2018 - 2019,June - August,2,BROOME,4441,Building Material and Supplies Dealers,48432683,5,5201924441
P,2018 - 2019,June - August,2,CATTARAUGUS,4441,Building Material and Supplies Dealers,20318435,6,6201924441
P,2018 - 2019,June - August,2,CAYUGA,4441,Building Material and Supplies Dealers,20068775,7,7201924441
P,2018 - 2019,June - August,2,CHAUTAUQUA,4441,Building Material and Supplies Dealers,32409354,8,8201924441
P,2018 - 2019,June - August,2,CHEMUNG,4441,Building Material and Supplies Dealers,20277674,9,9201924441
P,2018 - 2019,June - August,2,CHENANGO,4441,Building Material and Supplies Dealers,10486646,10,10201924441
P,2018 - 2019,June - August,2,CLINTON,4441,Building Material and Supplies Dealers,27337287,11,11201924441
P,2018 - 2019,June - August,2,COLUMBIA,4441,Building Material and Supplies Dealers,25021690,12,12201924441
P,2018 - 2019,June - August,2,CORTLAND,4441,Building Material and Supplies Dealers,15266797,13,13201924441
P,2018 - 2019,June - August,2,DELAWARE,4441,Building Material and Supplies Dealers,14984868,14,14201924441
P,2018 - 2019,June - August,2,DUTCHESS,4441,Building Material and Supplies Dealers,84075547,15,15201924441
P,2018 - 2019,June - August,2,ERIE,4441,Building Material and Supplies Dealers,213827927,16,16201924441
P,2018 - 2019,June - August,2,ESSEX,4441,Building Material and Supplies Dealers,16393251,17,17201924441
P,2018 - 2019,June - August,2,FRANKLIN,4441,Building Material and Supplies Dealers,13077979,18,18201924441
P,2018 - 2019,June - August,2,FULTON,4441,Building Material and Supplies Dealers,11900932,19,19201924441
P,2018 - 2019,June - August,2,GENESEE,4441,Building Material and Supplies Dealers,15077537,20,20201924441
P,2018 - 2019,June - August,2,GREENE,4441,Building Material and Supplies Dealers,21583389,21,21201924441
P,2018 - 2019,June - August,2,HAMILTON,4441,Building Material and Supplies Dealers,2232879,22,22201924441
P,2018 - 2019,June - August,2,HERKIMER,4441,Building Material and Supplies Dealers,13966145,23,23201924441
P,2018 - 2019,June - August,2,JEFFERSON,4441,Building Material and Supplies Dealers,40596240,24,24201924441
P,2018 - 2019,June - August,2,LEWIS,4441,Building Material and Supplies Dealers,6554732,25,25201924441
P,2018 - 2019,June - August,2,LIVINGSTON,4441,Building Material and Supplies Dealers,10673594,26,26201924441
P,2018 - 2019,June - August,2,MADISON,4441,Building Material and Supplies Dealers,19107020,27,27201924441
P,2018 - 2019,June - August,2,MONROE,4441,Building Material and Supplies Dealers,156321247,28,28201924441
P,2018 - 2019,June - August,2,MONTGOMERY,4441,Building Material and Supplies Dealers,19496549,29,29201924441
P,2018 - 2019,June - August,2,NASSAU,4441,Building Material and Supplies Dealers,327673883,30,30201924441
P,2018 - 2019,June - August,2,NIAGARA,4441,Building Material and Supplies Dealers,45119009,31,31201924441
P,2018 - 2019,June - August,2,NY CITY,4441,Building Material and Supplies Dealers,973099144,32,32201924441
P,2018 - 2019,June - August,2,ONEIDA,4441,Building Material and Supplies Dealers,59451744,33,33201924441
P,2018 - 2019,June - August,2,ONONDAGA,4441,Building Material and Supplies Dealers,121310510,34,34201924441
P,2018 - 2019,June - August,2,ONTARIO,4441,Building Material and Supplies Dealers,40255310,35,35201924441
P,2018 - 2019,June - August,2,ORANGE,4441,Building Material and Supplies Dealers,102264095,36,36201924441
P,2018 - 2019,June - August,2,ORLEANS,4441,Building Material and Supplies Dealers,4562565,37,37201924441
P,2018 - 2019,June - August,2,OSWEGO,4441,Building Material and Supplies Dealers,13197631,38,38201924441
P,2018 - 2019,June - August,2,OTSEGO,4441,Building Material and Supplies Dealers,21349428,39,39201924441
P,2018 - 2019,June - August,2,PUTNAM,4441,Building Material and Supplies Dealers,31089734,40,40201924441
P,2018 - 2019,June - August,2,RENSSELAER,4441,Building Material and Supplies Dealers,33772972,41,41201924441
P,2018 - 2019,June - August,2,ROCKLAND,4441,Building Material and Supplies Dealers,70104314,42,42201924441
P,2018 - 2019,June - August,2,SARATOGA,4441,Building Material and Supplies Dealers,85229279,43,43201924441
P,2018 - 2019,June - August,2,SCHENECTADY,4441,Building Material and Supplies Dealers,36627157,44,44201924441
P,2018 - 2019,June - August,2,SCHOHARIE,4441,Building Material and Supplies Dealers,3717963,45,45201924441
P,2018 - 2019,June - August,2,SCHUYLER,4441,Building Material and Supplies Dealers,2263214,46,46201924441
P,2018 - 2019,June - August,2,SENECA,4441,Building Material and Supplies Dealers,11514850,47,47201924441
P,2018 - 2019,June - August,2,ST LAWRENCE,4441,Building Material and Supplies Dealers,34032118,48,48201924441
P,2018 - 2019,June - August,2,STEUBEN,4441,Building Material and Supplies Dealers,30668785,49,49201924441
P,2018 - 2019,June - August,2,SUFFOLK,4441,Building Material and Supplies Dealers,552099063,50,50201924441
P,2018 - 2019,June - August,2,SULLIVAN,4441,Building Material and Supplies Dealers,26390004,51,51201924441
P,2018 - 2019,June - August,2,TIOGA,4441,Building Material and Supplies Dealers,4907999,52,52201924441
P,2018 - 2019,June - August,2,TOMPKINS,4441,Building Material and Supplies Dealers,27823932,53,53201924441
P,2018 - 2019,June - August,2,ULSTER,4441,Building Material and Supplies Dealers,55191068,54,54201924441
P,2018 - 2019,June - August,2,WARREN,4441,Building Material and Supplies Dealers,36976847,55,55201924441
P,2018 - 2019,June - August,2,WASHINGTON,4441,Building Material and Supplies Dealers,10687103,56,56201924441
P,2018 - 2019,June - August,2,WAYNE,4441,Building Material and Supplies Dealers,20274291,57,57201924441
P,2018 - 2019,June - August,2,WESTCHESTER,4441,Building Material and Supplies Dealers,241051563,58,58201924441
P,2018 - 2019,June - August,2,WYOMING,4441,Building Material and Supplies Dealers,6791325,59,59201924441
P,2018 - 2019,June - August,2,YATES,4441,Building Material and Supplies Dealers,6737075,60,60201924441
P,2018 - 2019,March - May,1,NY STATE,4441,Building Material and Supplies Dealers,3690054013,1,1201914441
P,2018 - 2019,March - May,1,MCTD,4441,Building Material and Supplies Dealers,2266923682,2,2201914441
P,2018 - 2019,March - May,1,ALBANY,4441,Building Material and Supplies Dealers,74659780,3,3201914441
P,2018 - 2019,March - May,1,ALLEGANY,4441,Building Material and Supplies Dealers,4527239,4,4201914441
P,2018 - 2019,March - May,1,BROOME,4441,Building Material and Supplies Dealers,43698949,5,5201914441
P,2018 - 2019,March - May,1,CATTARAUGUS,4441,Building Material and Supplies Dealers,16236940,6,6201914441
P,2018 - 2019,March - May,1,CAYUGA,4441,Building Material and Supplies Dealers,18101294,7,7201914441
P,2018 - 2019,March - May,1,CHAUTAUQUA,4441,Building Material and Supplies Dealers,27801401,8,8201914441
P,2018 - 2019,March - May,1,CHEMUNG,4441,Building Material and Supplies Dealers,19424343,9,9201914441
P,2018 - 2019,March - May,1,CHENANGO,4441,Building Material and Supplies Dealers,9069438,10,10201914441
P,2018 - 2019,March - May,1,CLINTON,4441,Building Material and Supplies Dealers,21889956,11,11201914441
P,2018 - 2019,March - May,1,COLUMBIA,4441,Building Material and Supplies Dealers,20665694,12,12201914441
P,2018 - 2019,March - May,1,CORTLAND,4441,Building Material and Supplies Dealers,12853333,13,13201914441
P,2018 - 2019,March - May,1,DELAWARE,4441,Building Material and Supplies Dealers,11161764,14,14201914441
P,2018 - 2019,March - May,1,DUTCHESS,4441,Building Material and Supplies Dealers,76468416,15,15201914441
P,2018 - 2019,March - May,1,ERIE,4441,Building Material and Supplies Dealers,196928101,16,16201914441
P,2018 - 2019,March - May,1,ESSEX,4441,Building Material and Supplies Dealers,11551152,17,17201914441
P,2018 - 2019,March - May,1,FRANKLIN,4441,Building Material and Supplies Dealers,8172329,18,18201914441
P,2018 - 2019,March - May,1,FULTON,4441,Building Material and Supplies Dealers,9107369,19,19201914441
P,2018 - 2019,March - May,1,GENESEE,4441,Building Material and Supplies Dealers,13549552,20,20201914441
P,2018 - 2019,March - May,1,GREENE,4441,Building Material and Supplies Dealers,17718276,21,21201914441
P,2018 - 2019,March - May,1,HAMILTON,4441,Building Material and Supplies Dealers,1375329,22,22201914441
P,2018 - 2019,March - May,1,HERKIMER,4441,Building Material and Supplies Dealers,12114879,23,23201914441
P,2018 - 2019,March - May,1,JEFFERSON,4441,Building Material and Supplies Dealers,32702772,24,24201914441
P,2018 - 2019,March - May,1,LEWIS,4441,Building Material and Supplies Dealers,4792097,25,25201914441
P,2018 - 2019,March - May,1,LIVINGSTON,4441,Building Material and Supplies Dealers,9142716,26,26201914441
P,2018 - 2019,March - May,1,MADISON,4441,Building Material and Supplies Dealers,16494088,27,27201914441
P,2018 - 2019,March - May,1,MONROE,4441,Building Material and Supplies Dealers,144018034,28,28201914441
P,2018 - 2019,March - May,1,MONTGOMERY,4441,Building Material and Supplies Dealers,17503975,29,29201914441
P,2018 - 2019,March - May,1,NASSAU,4441,Building Material and Supplies Dealers,315480068,30,30201914441
P,2018 - 2019,March - May,1,NIAGARA,4441,Building Material and Supplies Dealers,40797136,31,31201914441
P,2018 - 2019,March - May,1,NY CITY,4441,Building Material and Supplies Dealers,918168373,32,32201914441
P,2018 - 2019,March - May,1,ONEIDA,4441,Building Material and Supplies Dealers,51239673,33,33201914441
P,2018 - 2019,March - May,1,ONONDAGA,4441,Building Material and Supplies Dealers,109178820,34,34201914441
P,2018 - 2019,March - May,1,ONTARIO,4441,Building Material and Supplies Dealers,35657059,35,35201914441
P,2018 - 2019,March - May,1,ORANGE,4441,Building Material and Supplies Dealers,93840229,36,36201914441
P,2018 - 2019,March - May,1,ORLEANS,4441,Building Material and Supplies Dealers,4029885,37,37201914441
P,2018 - 2019,March - May,1,OSWEGO,4441,Building Material and Supplies Dealers,10257392,38,38201914441
P,2018 - 2019,March - May,1,OTSEGO,4441,Building Material and Supplies Dealers,17601564,39,39201914441
P,2018 - 2019,March - May,1,PUTNAM,4441,Building Material and Supplies Dealers,28176862,40,40201914441
P,2018 - 2019,March - May,1,RENSSELAER,4441,Building Material and Supplies Dealers,30240786,41,41201914441
P,2018 - 2019,March - May,1,ROCKLAND,4441,Building Material and Supplies Dealers,64252390,42,42201914441
P,2018 - 2019,March - May,1,SARATOGA,4441,Building Material and Supplies Dealers,77199942,43,43201914441
P,2018 - 2019,March - May,1,SCHENECTADY,4441,Building Material and Supplies Dealers,34122351,44,44201914441
P,2018 - 2019,March - May,1,SCHOHARIE,4441,Building Material and Supplies Dealers,3261994,45,45201914441
P,2018 - 2019,March - May,1,SCHUYLER,4441,Building Material and Supplies Dealers,1826806,46,46201914441
P,2018 - 2019,March - May,1,SENECA,4441,Building Material and Supplies Dealers,10040145,47,47201914441
P,2018 - 2019,March - May,1,ST LAWRENCE,4441,Building Material and Supplies Dealers,28184109,48,48201914441
P,2018 - 2019,March - May,1,STEUBEN,4441,Building Material and Supplies Dealers,26576893,49,49201914441
P,2018 - 2019,March - May,1,SUFFOLK,4441,Building Material and Supplies Dealers,539256350,50,50201914441
P,2018 - 2019,March - May,1,SULLIVAN,4441,Building Material and Supplies Dealers,19410849,51,51201914441
P,2018 - 2019,March - May,1,TIOGA,4441,Building Material and Supplies Dealers,4028340,52,52201914441
P,2018 - 2019,March - May,1,TOMPKINS,4441,Building Material and Supplies Dealers,23909799,53,53201914441
P,2018 - 2019,March - May,1,ULSTER,4441,Building Material and Supplies Dealers,49743108,54,54201914441
P,2018 - 2019,March - May,1,WARREN,4441,Building Material and Supplies Dealers,32151959,55,55201914441
P,2018 - 2019,March - May,1,WASHINGTON,4441,Building Material and Supplies Dealers,8883104,56,56201914441
P,2018 - 2019,March - May,1,WAYNE,4441,Building Material and Supplies Dealers,18130307,57,57201914441
P,2018 - 2019,March - May,1,WESTCHESTER,4441,Building Material and Supplies Dealers,231430152,58,58201914441
P,2018 - 2019,March - May,1,WYOMING,4441,Building Material and Supplies Dealers,5372230,59,59201914441
P,2018 - 2019,March - May,1,YATES,4441,Building Material and Supplies Dealers,5492879,60,60201914441
F,2017 - 2018,December - February,4,NY STATE,4441,Building Material and Supplies Dealers,2802891259,1,1201844441
F,2017 - 2018,December - February,4,MCTD,4441,Building Material and Supplies Dealers,1781313212,2,2201844441
F,2017 - 2018,December - February,4,ALBANY,4441,Building Material and Supplies Dealers,58330538,3,3201844441
F,2017 - 2018,December - February,4,ALLEGANY,4441,Building Material and Supplies Dealers,3571837,4,4201844441
F,2017 - 2018,December - February,4,BROOME,4441,Building Material and Supplies Dealers,31387523,5,5201844441
F,2017 - 2018,December - February,4,CATTARAUGUS,4441,Building Material and Supplies Dealers,11089537,6,6201844441
F,2017 - 2018,December - February,4,CAYUGA,4441,Building Material and Supplies Dealers,12493573,7,7201844441
F,2017 - 2018,December - February,4,CHAUTAUQUA,4441,Building Material and Supplies Dealers,19020661,8,8201844441
F,2017 - 2018,December - February,4,CHEMUNG,4441,Building Material and Supplies Dealers,14158538,9,9201844441
F,2017 - 2018,December - February,4,CHENANGO,4441,Building Material and Supplies Dealers,6289676,10,10201844441
F,2017 - 2018,December - February,4,CLINTON,4441,Building Material and Supplies Dealers,15107504,11,11201844441
F,2017 - 2018,December - February,4,COLUMBIA,4441,Building Material and Supplies Dealers,16881319,12,12201844441
F,2017 - 2018,December - February,4,CORTLAND,4441,Building Material and Supplies Dealers,9706302,13,13201844441
F,2017 - 2018,December - February,4,DELAWARE,4441,Building Material and Supplies Dealers,8712487,14,14201844441
F,2017 - 2018,December - February,4,DUTCHESS,4441,Building Material and Supplies Dealers,58615888,15,15201844441
F,2017 - 2018,December - February,4,ERIE,4441,Building Material and Supplies Dealers,139156377,16,16201844441
F,2017 - 2018,December - February,4,ESSEX,4441,Building Material and Supplies Dealers,8752588,17,17201844441
F,2017 - 2018,December - February,4,FRANKLIN,4441,Building Material and Supplies Dealers,6415380,18,18201844441
F,2017 - 2018,December - February,4,FULTON,4441,Building Material and Supplies Dealers,8082372,19,19201844441
F,2017 - 2018,December - February,4,GENESEE,4441,Building Material and Supplies Dealers,8976721,20,20201844441
F,2017 - 2018,December - February,4,GREENE,4441,Building Material and Supplies Dealers,12674169,21,21201844441
F,2017 - 2018,December - February,4,HAMILTON,4441,Building Material and Supplies Dealers,921775,22,22201844441
F,2017 - 2018,December - February,4,HERKIMER,4441,Building Material and Supplies Dealers,8642423,23,23201844441
F,2017 - 2018,December - February,4,JEFFERSON,4441,Building Material and Supplies Dealers,22098816,24,24201844441
F,2017 - 2018,December - February,4,LEWIS,4441,Building Material and Supplies Dealers,3411159,25,25201844441
F,2017 - 2018,December - February,4,LIVINGSTON,4441,Building Material and Supplies Dealers,6499991,26,26201844441
F,2017 - 2018,December - February,4,MADISON,4441,Building Material and Supplies Dealers,11907978,27,27201844441
F,2017 - 2018,December - February,4,MONROE,4441,Building Material and Supplies Dealers,107888005,28,28201844441
F,2017 - 2018,December - February,4,MONTGOMERY,4441,Building Material and Supplies Dealers,12158661,29,29201844441
F,2017 - 2018,December - February,4,NASSAU,4441,Building Material and Supplies Dealers,234979967,30,30201844441
F,2017 - 2018,December - February,4,NIAGARA,4441,Building Material and Supplies Dealers,27449458,31,31201844441
F,2017 - 2018,December - February,4,NY CITY,4441,Building Material and Supplies Dealers,787702946,32,32201844441
F,2017 - 2018,December - February,4,ONEIDA,4441,Building Material and Supplies Dealers,37182943,33,33201844441
F,2017 - 2018,December - February,4,ONONDAGA,4441,Building Material and Supplies Dealers,77969463,34,34201844441
F,2017 - 2018,December - February,4,ONTARIO,4441,Building Material and Supplies Dealers,27272684,35,35201844441
F,2017 - 2018,December - February,4,ORANGE,4441,Building Material and Supplies Dealers,68799034,36,36201844441
F,2017 - 2018,December - February,4,ORLEANS,4441,Building Material and Supplies Dealers,2995287,37,37201844441
F,2017 - 2018,December - February,4,OSWEGO,4441,Building Material and Supplies Dealers,5847764,38,38201844441
F,2017 - 2018,December - February,4,OTSEGO,4441,Building Material and Supplies Dealers,13235087,39,39201844441
F,2017 - 2018,December - February,4,PUTNAM,4441,Building Material and Supplies Dealers,20370145,40,40201844441
F,2017 - 2018,December - February,4,RENSSELAER,4441,Building Material and Supplies Dealers,22494917,41,41201844441
F,2017 - 2018,December - February,4,ROCKLAND,4441,Building Material and Supplies Dealers,47903794,42,42201844441
F,2017 - 2018,December - February,4,SARATOGA,4441,Building Material and Supplies Dealers,56699645,43,43201844441
F,2017 - 2018,December - February,4,SCHENECTADY,4441,Building Material and Supplies Dealers,25079281,44,44201844441
F,2017 - 2018,December - February,4,SCHOHARIE,4441,Building Material and Supplies Dealers,2580055,45,45201844441
F,2017 - 2018,December - February,4,SCHUYLER,4441,Building Material and Supplies Dealers,1290837,46,46201844441
F,2017 - 2018,December - February,4,SENECA,4441,Building Material and Supplies Dealers,7020183,47,47201844441
F,2017 - 2018,December - February,4,ST LAWRENCE,4441,Building Material and Supplies Dealers,21837657,48,48201844441
F,2017 - 2018,December - February,4,STEUBEN,4441,Building Material and Supplies Dealers,19054009,49,49201844441
F,2017 - 2018,December - February,4,SUFFOLK,4441,Building Material and Supplies Dealers,390847283,50,50201844441
F,2017 - 2018,December - February,4,SULLIVAN,4441,Building Material and Supplies Dealers,12863814,51,51201844441
F,2017 - 2018,December - February,4,TIOGA,4441,Building Material and Supplies Dealers,2918123,52,52201844441
F,2017 - 2018,December - February,4,TOMPKINS,4441,Building Material and Supplies Dealers,18402738,53,53201844441
F,2017 - 2018,December - February,4,ULSTER,4441,Building Material and Supplies Dealers,35075299,54,54201844441
F,2017 - 2018,December - February,4,WARREN,4441,Building Material and Supplies Dealers,22743749,55,55201844441
F,2017 - 2018,December - February,4,WASHINGTON,4441,Building Material and Supplies Dealers,6866341,56,56201844441
F,2017 - 2018,December - February,4,WAYNE,4441,Building Material and Supplies Dealers,12867754,57,57201844441
F,2017 - 2018,December - February,4,WESTCHESTER,4441,Building Material and Supplies Dealers,172696282,58,58201844441
F,2017 - 2018,December - February,4,WYOMING,4441,Building Material and Supplies Dealers,3926790,59,59201844441
F,2017 - 2018,December - February,4,YATES,4441,Building Material and Supplies Dealers,4097682,60,60201844441
F,2017 - 2018,September - November,3,NY STATE,4441,Building Material and Supplies Dealers,3504420764,1,1201834441
F,2017 - 2018,September - November,3,MCTD,4441,Building Material and Supplies Dealers,2122420543,2,2201834441
F,2017 - 2018,September - November,3,ALBANY,4441,Building Material and Supplies Dealers,71734192,3,3201834441
F,2017 - 2018,September - November,3,ALLEGANY,4441,Building Material and Supplies Dealers,5164385,4,4201834441
F,2017 - 2018,September - November,3,BROOME,4441,Building Material and Supplies Dealers,39988909,5,5201834441
F,2017 - 2018,September - November,3,CATTARAUGUS,4441,Building Material and Supplies Dealers,17229390,6,6201834441
F,2017 - 2018,September - November,3,CAYUGA,4441,Building Material and Supplies Dealers,17495411,7,7201834441
F,2017 - 2018,September - November,3,CHAUTAUQUA,4441,Building Material and Supplies Dealers,27036750,8,8201834441
F,2017 - 2018,September - November,3,CHEMUNG,4441,Building Material and Supplies Dealers,18144444,9,9201834441
F,2017 - 2018,September - November,3,CHENANGO,4441,Building Material and Supplies Dealers,9716424,10,10201834441
F,2017 - 2018,September - November,3,CLINTON,4441,Building Material and Supplies Dealers,22313141,11,11201834441
F,2017 - 2018,September - November,3,COLUMBIA,4441,Building Material and Supplies Dealers,23444599,12,12201834441
F,2017 - 2018,September - November,3,CORTLAND,4441,Building Material and Supplies Dealers,12998410,13,13201834441
F,2017 - 2018,September - November,3,DELAWARE,4441,Building Material and Supplies Dealers,13199403,14,14201834441
F,2017 - 2018,September - November,3,DUTCHESS,4441,Building Material and Supplies Dealers,73802964,15,15201834441
F,2017 - 2018,September - November,3,ERIE,4441,Building Material and Supplies Dealers,180306680,16,16201834441
F,2017 - 2018,September - November,3,ESSEX,4441,Building Material and Supplies Dealers,13959963,17,17201834441
F,2017 - 2018,September - November,3,FRANKLIN,4441,Building Material and Supplies Dealers,9980964,18,18201834441
F,2017 - 2018,September - November,3,FULTON,4441,Building Material and Supplies Dealers,11124853,19,19201834441
F,2017 - 2018,September - November,3,GENESEE,4441,Building Material and Supplies Dealers,12622341,20,20201834441
F,2017 - 2018,September - November,3,GREENE,4441,Building Material and Supplies Dealers,19895623,21,21201834441
F,2017 - 2018,September - November,3,HAMILTON,4441,Building Material and Supplies Dealers,1809342,22,22201834441
F,2017 - 2018,September - November,3,HERKIMER,4441,Building Material and Supplies Dealers,11802925,23,23201834441
